imported_asset_id,imported_path,imported_classification,canonical_destination,promoted,repair_applied,repair_description,scientific_logic_changed,validation_command,validation_result,checksum_before,checksum_after,evidence_role,limitations,notes
A0151,data/raw/price/nass_price_corn_2005_2025.csv,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/price/nass_price_corn_2005_2025.csv,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,1a754c966b9adf6ccdd2c646425d5a806961cf8e290c00c08beef109e7fc8804,1a754c966b9adf6ccdd2c646425d5a806961cf8e290c00c08beef109e7fc8804,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0152,data/raw/price/nass_price_corn_2005_2025.metadata.json,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/price/nass_price_corn_2005_2025.metadata.json,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,d6608a476999925e5688cfc027b43e9056919608870645e42192b6bb2223718d,d6608a476999925e5688cfc027b43e9056919608870645e42192b6bb2223718d,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0155,data/raw/price/nass_price_soybean_2005_2025.csv,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/price/nass_price_soybean_2005_2025.csv,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,79f979827c052f45e2f9dfece5b5fed88046ce8131b7094360dcecbcf05c4140,79f979827c052f45e2f9dfece5b5fed88046ce8131b7094360dcecbcf05c4140,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0156,data/raw/price/nass_price_soybean_2005_2025.metadata.json,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/price/nass_price_soybean_2005_2025.metadata.json,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,56f3396154050552e361f2bb5769fd90922509be44bc7b969b9cbafdcabbe75a,56f3396154050552e361f2bb5769fd90922509be44bc7b969b9cbafdcabbe75a,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0157,data/raw/price/nass_price_winter_wheat_2005_2025.csv,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/price/nass_price_winter_wheat_2005_2025.csv,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,4a8b5959be663e74dbea288db6e85b0fed28692acfc02769df87f1e10a24b72a,4a8b5959be663e74dbea288db6e85b0fed28692acfc02769df87f1e10a24b72a,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0158,data/raw/price/nass_price_winter_wheat_2005_2025.metadata.json,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/price/nass_price_winter_wheat_2005_2025.metadata.json,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,e96211be0c7932aa64cf12cff45bdc230bc020814ff0f6d5fe80d94ad8cb35ef,e96211be0c7932aa64cf12cff45bdc230bc020814ff0f6d5fe80d94ad8cb35ef,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0161,data/raw/yield/nass_yield_corn_2005_2025.csv,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/yield/nass_yield_corn_2005_2025.csv,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,ef9171f4abffadd94548e8f12fdf73464cbb67d7d99295f47c7bea81c4413d3e,ef9171f4abffadd94548e8f12fdf73464cbb67d7d99295f47c7bea81c4413d3e,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0162,data/raw/yield/nass_yield_corn_2005_2025.metadata.json,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/yield/nass_yield_corn_2005_2025.metadata.json,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,51e3dcb6be6add52e585e633222b7aa3f99d599c157ddd5bc12259d4d761cc45,51e3dcb6be6add52e585e633222b7aa3f99d599c157ddd5bc12259d4d761cc45,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0165,data/raw/yield/nass_yield_soybean_2005_2025.csv,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/yield/nass_yield_soybean_2005_2025.csv,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,bc73707c5d3dea922f6be9d2f9d2da72d923655c48066812eac1d7ce55999a86,bc73707c5d3dea922f6be9d2f9d2da72d923655c48066812eac1d7ce55999a86,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0166,data/raw/yield/nass_yield_soybean_2005_2025.metadata.json,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/yield/nass_yield_soybean_2005_2025.metadata.json,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,5a2df9a18791efdfda34e51544e7295e5cabab0d6c3526f9cbd48438fc581107,5a2df9a18791efdfda34e51544e7295e5cabab0d6c3526f9cbd48438fc581107,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0167,data/raw/yield/nass_yield_winter_wheat_2005_2025.csv,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/yield/nass_yield_winter_wheat_2005_2025.csv,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,fe20d89861bd9f08ce17bfdeb104d612675368023f7c88e0b00475de70913832,fe20d89861bd9f08ce17bfdeb104d612675368023f7c88e0b00475de70913832,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0168,data/raw/yield/nass_yield_winter_wheat_2005_2025.metadata.json,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,empirical/data/raw/yield/nass_yield_winter_wheat_2005_2025.metadata.json,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,bfe8e66919edd1c9cbf988d50ac5f95ab26b33eb2ade59ed72ac92d1838a4975,bfe8e66919edd1c9cbf988d50ac5f95ab26b33eb2ade59ed72ac92d1838a4975,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0171,data/schemas/processed_panel_validation.json,VERIFIED_REPRODUCIBLE,empirical/data/schemas/processed_panel_validation.json,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,9752b872cc125eff0183009ca764458b2a00ca17975750fe020eacc7e5a76c0a,9752b872cc125eff0183009ca764458b2a00ca17975750fe020eacc7e5a76c0a,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0183,provenance/commands/smoke_command.txt,VERIFIED_REPRODUCIBLE,provenance/commands/imported_smoke_command.txt,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,a753fcf7ef7e0b7dc2015a7c0855d4086efad9114f3454426de6d41a6e5f130c,a753fcf7ef7e0b7dc2015a7c0855d4086efad9114f3454426de6d41a6e5f130c,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0184,provenance/git/UNCOMMITTED_BUT_CAPTURED.patch,VERIFIED_REPRODUCIBLE,provenance/source_snapshots/UNCOMMITTED_BUT_CAPTURED.patch,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,ee8b35b69c90bb98869cf0e6f0a7ac1b7dcd3e659d5841fd5cff96b396d17032,ee8b35b69c90bb98869cf0e6f0a7ac1b7dcd3e659d5841fd5cff96b396d17032,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0185,provenance/git/git_diff_stat.txt,VERIFIED_REPRODUCIBLE,provenance/source_snapshots/git_diff_stat.txt,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,cecc731656c7dbebdf495e857f9794603fc82330a17f0dc33dc42f2dab455387,cecc731656c7dbebdf495e857f9794603fc82330a17f0dc33dc42f2dab455387,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0186,provenance/git/git_status_short.txt,VERIFIED_REPRODUCIBLE,provenance/source_snapshots/git_status_short.txt,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,0f37c0929e3d0cbf76ec2d120a4d7ad1a399da9aedb667d0a8da43c99b10e5fe,0f37c0929e3d0cbf76ec2d120a4d7ad1a399da9aedb667d0a8da43c99b10e5fe,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0187,provenance/git/source_tracked_files.txt,VERIFIED_REPRODUCIBLE,provenance/source_snapshots/source_tracked_files.txt,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,d733dc50341918967996ac2efc67a9dee4ebcedcc902eea69dc1d6967cf09e65,d733dc50341918967996ac2efc67a9dee4ebcedcc902eea69dc1d6967cf09e65,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0190,provenance/output_lineage/numerical_comparison.txt,VERIFIED_REPRODUCIBLE,provenance/lineage/imported_numerical_comparison.txt,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,57adbcb2b34844ef56215d9e608c6e62f7b3c1cb10922891b897fe25a96aec06,57adbcb2b34844ef56215d9e608c6e62f7b3c1cb10922891b897fe25a96aec06,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
A0191,provenance/seeds/seed_registry.txt,VERIFIED_REPRODUCIBLE,simulation/seeds/seed_registry.txt,YES,NO,Byte-identical promotion,NO,pytest -q; python audits/validate_canonical_data.py,PASS,28dfa223aee2c01850d6b1ea8e64cca37bd26c8071bcf112a49bd56f796031f7,28dfa223aee2c01850d6b1ea8e64cca37bd26c8071bcf112a49bd56f796031f7,component_or_source_provenance,Component promotion does not verify historical results,Historical outputs and manuscript claims excluded
